CustomerID,ab_group
1790-NESIO,A
1550-EENBN,B
8198-RKSZG,A
9297-EONCV,A
1069-QJOEE,B
7799-DSEWS,B
8766-PAFNE,A
5315-CKEQK,B
3130-ICDUP,A
0820-FNRNX,A
0880-FVFWF,A
4611-ANLQC,B
4213-HKBJO,A
2792-LSHWX,A
0014-BMAQU,B
9018-PCIOK,B
4837-QUSFT,A
9953-ZMKSM,B
0907-HQNTS,B
7665-NKLAV,A
4391-LNRXK,A
8250-ZNGGW,A
8562-GHPPI,A
5893-PYOLZ,A
4986-MXSFP,B
6131-FOYAS,B
3027-YNWZU,A
5609-IMCGG,B
4727-MCYZG,B
9481-WHGWY,B
4328-VUFWD,A
3301-LSLWQ,A
7473-ZBDSN,A
3166-PNEOF,B
5639-NTUPK,A
8780-YRMTT,B
5140-FOMCQ,A
6242-SGYTS,A
8166-ORCHU,B
8414-OOEEL,B
8454-AATJP,B
4531-AUZNK,A
4191-XOVOM,B
2150-OEGBV,A
1855-CFULU,B
4878-BUNFV,B
1872-EBWSC,A
7026-YMSBE,B
6997-UVGOX,B
9674-EHPPG,B
5440-VHLUL,A
5781-BKHOP,A
5213-TWWJU,B
8628-MFKAX,B
7629-WIXZF,A
5445-GLVOT,A
3976-HXHCE,B
2466-NEJOJ,B
0254-KCJGT,A
5472-CVMDX,A
6461-SZMCV,B
8150-QUDFX,A
9508-ILZDG,B
2346-DJQTB,A
1697-LYYYX,B
1942-OQFRW,A
9640-ZSLDC,B
4231-LZUYM,A
6128-AQBMT,B
3594-BDSOA,B
5133-VRSAB,B
5996-DAOQL,A
6838-YAUVY,B
0484-JPBRU,B
7883-ROJOC,B
0244-LGNFY,A
7274-CGTOD,B
4295-YURET,A
4635-EJYPD,B
1866-ZSLJM,A
4636-TVXVG,A
4236-UJPWO,A
9392-XBGTD,A
6402-SSEJG,A
1169-SAOCL,A
1110-KYLGQ,B
9929-PLVPA,B
3518-PZXZQ,B
2371-JUNGC,B
7693-QPEFS,B
0924-BJCRC,A
5074-FBGHB,A
2351-BKRZW,A
4455-BFSPD,A
3948-KXDUF,A
2323-ARSVR,A
0815-MFZGM,A
5480-XTFFL,A
8295-FHIVV,B
9086-YJYXS,A
1179-INLAT,B
7909-FIOIY,A
6351-SCJKT,B
5468-BPMMO,A
0197-PNKNK,A
2439-QKJUL,B
1194-SPVSP,A
9534-NSXEM,A
8929-KSWIH,B
2250-IVBWA,A
1810-MVMAI,B
9506-UXUSK,A
1229-RCALF,B
3572-UOLYZ,A
1429-UYJSV,B
6366-XIVKZ,A
3470-OBUET,B
2770-NSVDG,B
9375-MHRRS,B
4860-YZGZM,A
6599-GZWCM,B
5533-NHFRF,B
7037-MTYVW,A
4760-THGOT,A
4016-BJKTZ,A
6584-VQMYT,B
9838-BFCQT,B
2790-XUYMV,B
0581-MDMPW,A
1023-BQXZE,A
9163-GHAYE,A
3904-UKFRE,B
5353-WILCI,B
0058-EVZWM,B
7009-PCARS,A
0519-DRGTI,B
1017-FBQMM,B
1985-MBRYP,A
9372-TXXPS,B
3259-QMXUN,A
1015-JPFYW,B
6645-MXQJT,B
4360-QRAVE,A
8433-WPJTV,A
5804-JMYIO,A
6484-LATFU,B
7599-NTMDP,A
0536-ACXIP,B
0936-NQLJU,A
1575-KRZZE,B
3251-YMVWZ,B
4884-LEVMQ,B
8857-CUPFQ,B
7610-TVOPG,B
3638-DIMPH,A
1845-ZLLIG,A
8559-WNQZS,A
1699-UOTXU,B
0635-WKOLD,A
5993-JSUWV,A
4518-FZBSX,B
5387-ASZNZ,B
6988-CJEYV,B
3097-FQTVJ,B
5465-BUBFA,B
7299-GNVPL,B
9743-DQKQW,A
1215-VFYVK,A
9371-BITHB,B
9093-FPDLG,B
0541-FITGH,A
6985-HAYWX,A
7508-KBIMB,B
6838-HVLXG,A
2277-DJJDL,A
1897-OKVMW,B
5485-ITNPC,B
0233-FTHAV,B
4644-PIZRT,A
8922-NPKBJ,B
2740-TVLFN,B
7771-CFQRQ,A
9512-PHSMG,A
6963-EZQEE,A
2452-KDRRH,A
4146-SVFUD,B
1564-HJUVY,A
3617-XLSGQ,B
7517-LDMPS,A
7244-KXYZN,A
5226-NOZFC,A
1400-WIVLL,A
8148-NLEGT,B
8347-GDTMP,A
6746-WAUWT,A
0428-IKYCP,A
2187-PKZAY,B
4003-OCTMP,B
6652-YFFJO,B
7225-IILWY,B
5248-RPYWW,B
7923-IYJWY,A
3170-GWYKC,A
9830-ECLEN,B
2668-TZSPS,A
7446-SFAOA,B
9522-ZSINC,B
8234-GSZYK,A
6505-OZNPG,A
6164-HAQTX,A
7765-LWVVH,A
1658-TJVOA,A
0953-LGOVU,A
4692-NNQRU,A
7742-MYPGI,A
9619-GSATL,B
5622-UEJFI,A
0674-DGMAQ,B
6203-HBZPA,A
0484-FFVBJ,A
0301-FIDRB,B
4139-JPIAM,A
2181-TIDSV,B
2761-XECQW,A
1936-CZAKF,B
9453-PATOS,A
4402-FTBXC,B
2931-XIQBR,A
0106-UGRDO,A
5542-TBBWB,A
1930-QPBVZ,B
2606-PKWJB,B
5322-ZSMZY,A
8059-UDZFY,B
7740-BTPUX,B
5220-AGAAX,B
0208-BPQEJ,B
9435-JMLSX,B
3352-ALMCK,B
5312-IRCFR,B
5294-IMHHT,A
6176-YJWAS,B
5310-NOOVA,A
4526-EXKKN,A
5311-IHLEI,B
3987-KQDDU,B
3404-JNXAX,A
5131-PONJI,A
3489-VSFRD,A
3345-JHUEO,A
5815-HGGHV,A
5260-UMPWX,B
5649-RXQTV,A
2674-MIAHT,B
2576-HXMPA,B
7587-AOVVU,A
6898-MDLZW,B
4707-YNOQA,B
9357-UJRUN,B
8648-PFRMP,B
7663-CUXZB,B
0258-NOKBL,B
1163-VIPRI,A
9348-ROUAI,A
9443-JUBUO,B
3043-TYBNO,A
4830-FAXFM,A
5906-BFOZT,A
2960-NKRSO,A
8996-ZROXE,A
5598-IKHQQ,B
0397-ZXWQF,B
5266-PFRQK,A
4674-HGNUA,A
6765-MBQNU,A
9786-IJYDL,B
1303-SRDOK,B
3769-MHZNV,A
6295-OSINB,B
3308-MHOOC,B
2207-QPJED,A
4177-JPDFU,B
2239-CFOUJ,B
8046-DNVTL,B
2209-XADXF,B
6620-JDYNW,B
4770-UEZOX,B
1038-RQOST,A
4568-TTZRT,A
9513-DXHDA,B
0516-QREYC,A
8084-OIVBS,A
8896-BQTTI,A
3865-QBWSJ,B
3352-RICWQ,A
2160-GPFXD,A
2065-MMKGR,B
5857-TYBCJ,B
1498-NHTLT,A
1402-PTHGN,B
4176-RELJR,A
5199-FPUSP,A
6377-KSLXC,A
1796-JANOW,A
0238-WHBIQ,B
8735-NBLWT,B
6651-RLGGM,A
1614-JBEBI,A
5696-EXCYS,B
5795-KTGUD,A
7924-GJZFI,B
4702-HDRKD,B
8512-WIWYV,A
5897-ZYEKH,A
5456-ITGIC,B
1406-PUQVY,B
9114-AAFQH,B
8715-KKTFG,B
1728-BQDMA,A
5117-ZSMHQ,A
5151-HQRDG,A
0960-HUWBM,B
6465-GSRCL,B
0263-FJTQO,B
7319-ZNRTR,B
7503-EPSZW,B
7089-XXAYG,B
8070-AAWZP,A
1666-JXLKU,B
7855-DIWPO,B
5133-POWUA,A
5652-MSDEY,A
1810-BOHSY,A
1784-BXEFA,B
7351-MHQVU,B
9224-VTYID,A
9500-IWPXQ,A
5762-TJXGK,B
4504-YOULA,A
5569-IDSEY,A
7284-ZZLOH,B
1777-JYQPJ,B
3401-URHDA,B
1599-EAHXY,A
8631-XVRZL,B
3853-LYGAM,B
5751-USDBL,B
5680-LQOGP,A
8189-DUKMV,B
9931-DCEZH,B
1898-JSNDC,A
0315-LVCRK,B
3911-RSNHI,A
2410-CIYFZ,A
5505-OVWQW,A
7271-AJDTL,A
1867-TJHTS,B
6860-YRJZP,B
4429-WYGFR,B
2817-LVCPP,A
5038-ETMLM,B
5056-FIMPT,B
4521-WFJAI,A
6569-KTMDU,B
8809-XKHMD,A
0396-YCHWO,B
0867-LDTTC,B
9391-DXGGG,A
9844-FELAJ,A
2122-SZZZD,B
3148-AOIQT,B
8395-ETZKQ,B
6692-YQHXC,B
3889-VWBID,B
5222-JCXZT,B
9754-CLVZW,B
2739-CCZMB,A
7080-TNUWP,B
0496-AHOOK,A
8336-TAVKX,B
2468-SJFLM,B
3181-VTHOE,A
7168-HDQHG,B
4567-AKPIA,B
7901-HXJVA,B
5924-IFQTT,B
7968-QUXNS,A
8903-WMRNW,A
2452-SNHFZ,A
3629-WEAAM,A
6029-CSMJE,B
7993-NQLJE,A
9909-DFRJA,B
9099-FTUHS,A
0581-BXBUB,B
4962-CHQPW,B
9467-ROOLM,A
5150-ITWWB,A
2253-KPMNB,A
1345-ZUKID,B
6429-SHBCB,B
9281-OFDMF,B
2603-HVKCG,A
1834-WULEG,B
9097-ZUBYC,B
5148-ORICT,B
4893-GYUJU,A
4578-PHJYZ,A
7272-QDCKA,B
8908-SLFCJ,A
9766-HGEDE,B
6968-MHOMU,A
5044-XDPYX,A
1814-WFGVS,A
3721-WKIIL,A
6734-CKRSM,B
1265-ZFOSD,B
6568-POCUI,B
5197-LQXXH,B
3457-PQBYH,A
7682-AZNDK,B
5384-ZTTWP,A
3745-HRPHI,B
7636-OWBPG,B
1231-YNDEK,A
1407-DIGZV,B
0570-BFQHT,A
4393-OBCRR,B
8564-LDKFL,B
3696-DFHHB,B
4717-GHADL,B
5501-TVMGM,A
5879-HMFFH,A
6772-WFQRD,B
3810-DVDQQ,B
6972-SNKKW,A
3694-GLTJM,A
8550-XSXUQ,A
9055-MOJJJ,A
4359-INNWN,B
0585-EGDDA,B
4032-RMHCI,A
0549-CYCQN,A
3481-JHUZH,B
3594-IVHJZ,A
6869-FGJJC,B
3896-ZVNET,A
8205-VSLRB,B
5960-MVTUK,A
6817-WTYHE,B
3082-VQXNH,A
4931-TRZWN,A
0750-EKNGL,B
7669-LCRSD,A
3567-PQTSO,A
8043-PNYSD,A
9938-EKRGF,A
2703-AMTUL,B
0928-JMXNP,A
8173-RXAYP,B
4825-XJGDM,A
5402-HTOTQ,B
6734-JDTTV,B
7850-THJMU,A
3890-RTCMS,A
3717-FDJFU,A
3665-JATSN,A
7966-YOTQW,B
8853-TZDGH,B
4324-BZCKL,A
6924-TDGMT,B
1536-YHDOE,A
8123-QBNAZ,A
3629-ZNKXA,A
4827-LTQRJ,B
7711-YIJWC,B
5482-VXSXJ,B
7365-BVCJH,A
9620-ENEJV,A
2378-YIZKA,A
0689-DSXGL,A
6818-DJXAA,B
0464-WJTKO,A
8902-ZEOVF,B
6778-EICRF,B
2662-NNTDK,B
4132-KALRO,B
2874-YXVVA,A
1245-HARPS,A
4323-ELYYB,B
4293-ETKAP,B
6064-PUPMC,B
6504-VBLFL,A
6322-PJJDJ,A
0330-BGYZE,B
1085-LDWAM,B
7586-ZATGZ,A
7197-VOJMM,B
1843-TLSGD,B
9626-VFRGG,A
7075-BNDVQ,A
9143-CANJF,B
7284-BUYEC,A
2041-JIJCI,B
4900-MSOMT,A
2229-VWQJH,A
9194-GFVOI,B
1336-EZFZY,A
4282-MSACW,B
1403-LKLIK,B
0136-IFMYD,A
5144-TVGLP,A
9643-AVVWI,A
0253-ZTEOB,A
2706-QZIHY,B
6061-PQHMK,A
6137-MFAJN,B
9122-UMROB,B
4232-JGKIY,A
2402-TAIRZ,B
9659-ZTWSM,B
9139-TWBAS,B
6685-GBWJZ,A
2195-VVRJF,A
3913-RDSJZ,A
4203-QGNZA,A
5043-TRZWM,B
9494-BDNNC,A
1640-PLFMP,B
5366-OBVMR,A
4573-JKNAE,A
9817-APLHW,A
8380-MQINP,A
0840-DFEZH,A
8690-ZVLCL,A
1125-SNVCK,B
0384-LPITE,A
4616-EWBNJ,A
1335-HQMKX,B
2545-EBUPK,A
6923-AQONU,A
2172-EJXVF,B
4536-PLEQY,A
7029-IJEJK,A
8871-JLMHM,A
5447-VYTKW,A
3623-FQBOX,A
8659-HDIYE,A
3474-BAFSJ,A
3865-ZFZIB,B
1855-AGAWH,A
7109-CQYUZ,A
1370-GGAWX,A
4680-KUTAJ,A
5307-UVGNB,B
2883-ILGWO,B
3642-BYHDO,B
9629-NHXFW,A
2696-RZVZW,B
5766-FTRTS,B
0396-HUJBP,A
8879-ZKJOF,B
6285-FTQBF,B
1474-JUWSM,A
3530-CRZSB,B
8498-XXGWA,B
9617-INGJY,B
0621-TSSMU,B
7234-KMNRQ,A
7636-PEPNS,A
4683-WYDOU,B
9052-DHNKM,A
6794-HKIAJ,B
5578-NKCXI,A
1642-HMARX,B
3096-WPXBT,A
8434-PNQZX,A
5950-AAAGJ,A
4299-OPXEJ,B
9618-LFJRU,B
6693-DJWTY,B
0744-GKNGE,A
6447-EGDIV,B
1167-OYZJF,B
4806-DXQCE,B
4854-SSLTN,A
5294-DMSFH,B
4837-PZTIC,A
0603-OLQDC,B
3272-VUHPV,A
4176-FXYBO,B
1063-DHQJF,B
8663-UPDGF,B
6719-FGEDO,B
1837-YQUCE,A
0369-ZGOVK,A
9919-KNPOO,B
7872-BAAZR,A
9391-LMANN,A
8174-TBVCF,A
1698-XFZCI,B
1877-HKBQX,B
4450-DLLMH,B
0428-AXXLJ,B
2746-DIJLO,B
3508-VLHCZ,B
4086-ATNFV,B
0468-YRPXN,A
5996-NRVXR,A
3739-YBWAB,B
7047-FWEYA,A
2000-MPKCA,A
9762-YAQAA,A
5473-KHBPS,A
0100-DUVFC,B
5397-TUPSH,A
8950-MTZNV,A
0326-VDYXE,B
6773-LQTVT,A
0436-TWFFZ,A
8566-YPRGL,A
6609-MXJHJ,A
2669-OIDSD,A
8400-WZICQ,A
9576-SYUHJ,B
0410-IPFTY,A
2831-EBWRN,B
9430-NKQLY,A
0247-SLUJI,B
9402-ORRAH,B
6483-OATDN,B
1293-HHSHJ,A
4840-ORQXB,A
3982-DQLUS,A
8610-ZIKJJ,B
3756-VNWDH,A
7801-KICAO,A
7673-LPRNY,B
6060-QBMGV,A
7339-POGZN,A
2828-SLQPF,A
4465-VDKIQ,B
2921-XWDJH,A
2558-BUOZZ,A
9257-AZMTZ,B
0003-MKNFE,A
0975-UYDTX,B
4682-BLBUC,B
0975-VOOVL,B
5968-VXZLG,A
5201-FRKKS,A
9799-CAYJJ,B
5443-SCMKX,A
8295-KMENE,A
6738-ISCBM,B
9821-BESNZ,A
3678-MNGZX,B
1335-NTIUC,A
2916-BQZLN,A
4558-CGYCZ,A
2368-GAKKQ,B
8710-YGLWG,B
3199-XGZCY,A
3785-KTYSH,A
6814-ZPWFQ,B
4063-EIKNQ,A
6993-YCOBK,B
5206-HPJKM,A
8393-JMVMB,B
5019-GQVCR,A
6036-TTFYU,B
2550-AEVRU,A
0969-RGKCU,A
0378-CJKPV,B
2880-FPNAE,B
1703-MGIAB,B
4311-QTTAI,A
4318-RAJVY,B
3612-YUNGG,A
2254-DLXRI,B
5062-CJJKH,A
9028-LIHRP,B
1053-MXTTK,B
1530-ZTDOZ,B
1301-LOPVR,B
0853-TWRVK,A
6212-ATMLK,B
8200-LGKSR,B
1568-BEKZM,A
0670-ANMUU,A
6897-RWMUB,B
6999-CHVCF,B
6134-KWTBV,A
1077-HUUJM,B
0895-LNKRC,A
2045-BMBTJ,A
8417-GSODA,A
5171-EPLKN,A
4452-QIIEB,B
6741-EGCBI,B
7820-ZYGNY,B
9677-AVKED,B
2227-JRSJX,B
9847-HNVGP,B
6696-YDAYZ,A
8980-WQFWL,A
1730-ZMAME,B
6506-EYCNH,A
4634-JLRJT,B
9501-UKKNL,B
2560-QTSBS,B
4795-WRNVT,B
6080-TCMYC,B
7860-UXCRM,B
6357-JJPQT,A
2292-XQWSV,A
9552-TGUZV,B
5913-INRQV,A
9643-YBLUR,B
8734-FNWVH,B
9447-YPTBX,B
9026-LHEVG,A
7011-CVEUC,A
6185-TASNN,A
7925-PNRGI,B
1552-CZCLL,B
3038-PQIUY,B
9313-CDOGY,A
8148-BPLZQ,B
2623-DRYAM,A
9987-LUTYD,A
4488-KQFDT,A
5693-PIPCS,B
0491-KAPQG,A
1925-LFCZZ,A
8039-EQPIM,A
8707-RMEZH,A
3209-ZPKFI,A
6479-VDGRK,B
9373-WSLOY,A
3569-JFODW,B
9819-FBNSV,B
9544-PYPSJ,B
1591-XWLGB,A
0396-UKGAI,A
3243-ZHOHY,B
5186-EJEGL,B
7527-QNRUS,A
2203-GHNWN,B
3878-AVSOQ,B
3258-SYSWS,B
5296-PSYVW,B
6319-QSUSR,B
0512-FLFDW,A
0487-CRLZF,B
2107-FBPTK,B
9451-WLYRI,A
8219-VYBVI,A
1991-VOPLL,A
9738-QLWTP,B
1016-DJTSV,A
9419-IPPBE,A
0174-QRVVY,B
5699-BNCAS,B
2900-PHPLN,A
8106-GWQOK,A
8751-EDEKA,B
6878-GGDWG,B
4039-PIMHX,B
8450-LUGUK,B
3604-WLABM,B
0795-GMVQO,A
2259-OUUSZ,A
1142-IHLOO,B
4633-MKHYU,B
6257-RJOHI,B
1545-JFUML,A
7826-VVKWT,A
1353-GHZOS,B
2587-EKXTS,A
5442-BXVND,B
9753-OYLBX,A
2364-UFROM,A
6656-JWRQX,A
6473-ULUHT,A
7688-AWMDX,A
2842-BCQGE,B
7244-QWYHG,B
5312-UXESG,A
2150-WLKUW,A
7159-FVYPK,A
7032-LMBHI,B
6088-BXMRG,A
4821-SJHJV,B
7346-MEDWM,B
1137-DGOWI,B
3812-LRZIR,A
9483-GCPWE,B
4227-OJHAL,B
9220-CXRSC,B
4993-JCRGJ,B
9537-JALFH,A
6698-OXETB,A
2103-ZRXFN,B
3724-BSCVH,B
4877-TSOFF,B
9209-NWPGU,B
7306-YDSOI,B
5288-AHOUP,B
0655-YDGFJ,A
8468-EHYJA,B
6823-SIDFQ,A
1097-FSPVW,A
8328-SKJNO,A
7010-ZMVBF,B
5201-CBWYG,B
6352-GIGGQ,B
3635-QQRQD,B
2897-DOVND,A
3082-YVEKW,B
0191-EQUUH,A
7134-HBPBS,A
3489-HHPFY,A
2926-JEJJC,A
4950-BDEUX,B
5789-LDFXO,A
0508-OOLTO,B
2984-TBYKU,A
9822-WMWVG,B
9040-KZVWO,B
1548-ARAGG,A
6339-RZCBJ,B
4415-WNGVR,A
2522-AHJXR,A
0412-UCCNP,A
1816-FLZDK,A
7096-UCLNH,A
4615-PIVVU,B
8885-QSQBX,B
8617-ENBDS,B
9385-NXKDA,B
0430-IHCDJ,A
6674-KVJHG,A
1814-DKOLC,B
9351-HXDMR,A
3537-HPKQT,B
2129-ALKBS,A
5821-MMEIL,A
1309-XGFSN,B
6968-URWQU,B
4742-TXUEX,B
9631-XEYKE,B
1335-MXCSE,A
8873-TMKGR,A
8800-JOOCF,A
1469-LBJQJ,B
0064-YIJGF,A
2386-OWURY,B
0310-VQXAM,B
3453-RTHJQ,B
6278-FEPBZ,B
4280-DLSHD,A
1508-DFXCU,A
7868-BGSZA,A
2800-QQUSO,A
7973-DZRKH,B
7698-YFGEZ,B
9773-PEQBZ,A
0650-BWOZN,B
7785-RDVIG,B
9602-WCXPI,B
2903-YYTBW,B
3620-MWJNE,A
8573-JGCZW,A
6837-HAEVO,A
6701-YVNQG,A
4304-XUMGI,A
9504-YAZWB,B
8819-ZBYNA,B
6174-NRBTZ,A
9481-IEBZY,B
6137-NICCO,B
9065-ZCPQX,B
6402-EJMWF,A
3620-EHIMZ,B
6870-ECSHE,A
8747-UDCOI,A
4626-OZDTJ,A
9169-BSVIN,A
8194-PEEBY,B
6872-HXFNF,B
7714-YXSMB,B
8387-UGUSU,A
1080-BWSYE,B
1194-HVAIF,A
1767-TGTKO,B
8439-LTUGF,A
8805-JNRAZ,A
6418-HNFED,A
0206-OYVOC,B
7291-CDTMJ,B
7128-GGCNO,A
0237-YFUTL,A
7691-KGKGP,A
6710-HSJRD,A
3675-EQOZA,A
0840-DCNZE,B
1732-FEKLD,A
9862-KJTYK,A
0479-HMSWA,A
5854-KSRBJ,A
0365-BZUWY,A
5701-SVCWR,B
3129-AAQOU,B
4922-CVPDX,B
1357-BIJKI,B
1099-BTKWT,A
2018-PZKMU,B
7340-KEFQE,B
4570-QHXHL,B
7392-YYPYJ,B
2223-GDSHL,A
9470-RTWDV,B
2176-OSJUV,A
9348-YVOMK,A
8104-OSKWT,B
4521-YEEHE,A
4090-KPJIP,A
3786-WOVKF,A
2592-HODOV,A
7995-ZHHNZ,A
3824-RHKVR,A
5816-SCGFC,A
5989-AXPUC,A
4979-HPRFL,A
8590-OHDIW,A
8015-IHCGW,A
2332-TODQS,A
9278-VZKCD,B
8008-OTEZX,B
2773-OVBPK,B
5999-LCXAO,A
5206-XZZQI,A
4803-LBYPN,A
2139-FQHLM,B
8261-GWDBQ,B
1093-YSWCA,A
3882-IYOIJ,A
8749-TZYEC,B
1755-FZQEC,B
3115-JPJDD,B
5600-KTXFM,A
6339-TBELP,A
7964-YESJC,B
6173-GOLSU,A
9938-ZREHM,B
7950-XWOVN,A
4647-MUZON,B
9702-AIUJO,A
8849-PRIQJ,B
8851-RAGOV,B
5396-IZEPB,B
1729-VLAZJ,A
8285-ABVLB,A
0701-TJSEF,A
5712-VBOXD,A
6629-LADHQ,A
1559-DTODC,B
4797-MIWUM,B
8720-RQSBJ,A
4537-CIBHB,A
4324-AHJKS,A
4355-CVPVS,B
4495-LHSSK,A
5915-ANOEI,B
9861-PDSZP,B
7225-CBZPL,B
6704-UTUKK,A
2019-HDCZY,A
8788-DOXSU,B
7404-JLKQG,B
7421-ZLUPA,B
3274-NSDWE,A
2632-IVXVF,A
3692-JHONH,A
8915-NNTRC,A
5914-GXMDA,A
7463-IFMQU,A
2920-RNCEZ,A
2541-YGPKE,A
5382-TEMLV,A
3441-CGZJH,B
9592-ERDKV,A
4778-IZARL,A
0432-CAJZV,A
7008-LZVOZ,A
1200-TUZHR,A
9365-CSLBQ,A
5884-FBCTL,B
7130-CTCUS,A
6242-FEGFD,B
6194-HBGQN,A
7634-WSWDB,A
6986-IXNDM,B
2987-BJXIK,A
9769-TSBZE,B
1395-WSWXR,B
6023-GSSXW,A
6752-APNJL,A
0420-HLGXF,A
7446-KQISO,A
9823-EALYC,A
0582-AVCLN,B
5803-NQJZO,A
2607-DHDAK,B
1073-XXCZD,B
0743-HRVFF,A
4006-HKYHO,B
3727-JEZTU,A
8143-ETQTI,A
9667-TKTVZ,B
3657-COGMW,A
8570-KLJYJ,A
7754-IXRMC,B
9473-CBZOP,A
2969-WGHQO,A
4334-HOWRP,B
5863-OOKCL,B
1686-STUHN,A
1329-VHWNP,A
0266-GMEAO,B
5574-NXZIU,B
0019-GFNTW,A
4256-ZWTZI,B
8309-PPCED,B
4098-NAUKP,B
5196-WPYOW,A
4608-LCIMN,B
1485-YDHMM,A
4054-CUMIA,B
0603-TPMIB,A
2525-GVKQU,B
8161-QYMTT,A
9581-GVBXT,B
5862-BRIXZ,A
5404-GGUKR,A
3308-JSGML,A
2126-GSEGL,B
0440-QEXBZ,A
2434-EEVDB,A
6762-QVYJO,A
6199-IWKGC,B
2675-DHUTR,A
8152-VETUR,A
7446-YPODE,B
9522-BNTHX,A
4676-WLUHT,A
7980-MHFLQ,B
0757-WCUUZ,A
1629-DQQVB,B
0374-AACSZ,A
4872-VXRIL,B
9140-CZQZZ,A
3423-HHXAO,B
9938-TKDGL,A
0531-ZZJWQ,A
6537-QLGEX,B
2688-BHGOG,B
3160-TYXLT,B
1325-USMEC,A
0916-QOFDP,A
5606-AMZBO,B
6199-IPCAO,A
5640-CAXOA,B
2235-EZAIK,B
3847-BAERP,A
1453-RZFON,A
8263-OKETD,B
0670-KDOMA,B
2476-YGEFM,B
8687-BAFGU,B
0641-EVBOJ,A
0829-XXPLX,B
9974-JFBHQ,A
6624-JDRDS,A
0608-JDVEC,A
9780-FKVVF,A
1919-RTPQD,A
5214-NLTIT,A
3345-PBBFH,A
5055-BRMNE,B
2190-PHBHR,A
2650-GYRYL,A
5208-FVQKB,A
7184-LRUUR,A
6627-CFOSN,B
3982-JGSFD,B
1574-DYCWE,A
7247-XOZPB,A
2466-FCCPT,A
6211-WWLTF,A
4826-TZEVA,B
6016-NXBNJ,B
9138-EFSMO,B
4632-XJMEX,B
8910-LEDAG,A
3452-GWUIN,B
2716-GFZOR,B
3724-UCSHY,A
8626-XHBIE,B
3192-LNKRK,A
4439-YRNVD,B
2208-UGTGR,B
3005-TYFRD,A
8670-MEFCP,B
3079-BCHLN,A
7777-UNYHB,B
7278-CKDNC,B
8450-UYIBU,A
2969-VAPYH,B
7181-OQCUT,A
8474-UMLNT,A
3836-FZSDJ,A
9142-XMYJH,A
0187-QSXOE,B
7733-UDMTP,A
2649-HWLYB,A
5214-CHIWJ,B
6904-JLBGY,B
2465-BLLEU,A
1685-VAYJF,B
8874-EJNSR,A
6917-YACBP,A
5049-MUBWG,B
4223-WOZCM,A
0769-MURVM,B
9253-VIFJQ,A
7030-FZTFM,A
9741-YLNTD,B
5917-RYRMG,A
5120-ZBLAI,B
1194-BHJYC,B
0906-QVPMS,A
1905-OEILC,A
7858-GTZSP,A
6248-BSHKG,A
4685-TFLLS,A
3470-BTGQO,B
1209-VFFOC,B
8224-DWCKX,A
4553-DVPZG,A
6917-IAYHD,B
8620-RJPZN,B
7572-KPVKK,A
2642-MAWLJ,A
7103-ZGVNT,B
2027-WKXMW,A
7137-NAXML,B
2428-ZMCTB,A
2961-VNFKL,B
1768-HNVGJ,B
6963-KQYQB,A
5934-RMPOV,A
1207-BLKSA,A
8316-BBQAY,B
1166-PQLGG,A
3146-JTQHR,A
4291-YZODP,B
4395-PZMSN,B
6427-FEFIG,B
0017-IUDMW,A
8706-HRADD,B
9955-QOPOY,A
4385-ZKVNW,A
5446-DKWYW,B
9031-ZVQPT,A
2990-IAJSV,B
8107-KNCIM,A
9027-YFHQJ,B
5176-LDKUH,B
4644-OBGFZ,A
7926-IJOOU,B
6480-YAGIY,A
4029-HPFVY,B
7602-DBTOU,B
5345-BMKWB,A
5457-COLHT,A
5451-YHYPW,B
7998-WNZEM,B
4664-NJCMS,B
0307-BCOPK,A
7629-WFGLW,A
2542-HYGIQ,B
5016-LIPDW,A
6481-LXPWL,B
6124-ACRHJ,A
9362-MWODR,B
9975-GPKZU,A
9625-RZFUK,B
5153-LXKDT,A
5161-UBZXI,A
1020-JPQOW,A
7919-ZODZZ,A
0565-JUPYD,A
6867-ACCZI,B
5939-XAIXZ,B
9054-FOWNV,A
8207-VVMYB,B
9732-EQMWY,A
5269-NRGDP,B
6195-MELTI,A
2121-JAFOM,A
8818-DOPVL,B
1227-UDMZR,A
5198-HQAEN,B
2167-FQSTQ,A
2819-GWENI,B
3572-UUHRS,B
2692-PFYTJ,B
5955-EPOAZ,A
6821-JPCDC,A
8815-LMFLX,B
9135-HSWOC,B
8582-KRHPJ,A
5811-IWXYM,A
7044-YAACC,A
8189-XRIKE,A
1506-YJTYT,A
4123-DVHPH,A
2228-BZDEE,A
2789-CZANW,A
7596-LDUXP,B
3740-RLMVT,B
2192-OZITF,A
5651-CPDND,A
2186-QZEYA,B
1131-ALZWV,B
7729-XBTWX,A
9134-WYRVP,B
3284-SVCRO,A
9732-OUYRN,A
0559-CKHUS,B
2931-SVLTV,A
7504-UWHNB,B
2582-FFFZR,A
8908-NMQTX,B
1431-AIDJQ,B
6288-LBEAR,B
8413-YNHNV,A
5808-TOTXO,B
4369-NYSCF,A
6333-YDVLT,B
5324-KTGCG,A
5599-HVLTW,A
7394-LWLYN,A
6873-UDNLD,A
2700-LUEVA,A
0958-YHXGP,B
1101-SSWAG,B
5743-KHMNA,B
4194-FJARJ,B
5325-UWTWJ,A
3969-GYXEL,A
9208-OLGAQ,A
3244-CQPHU,B
